filename,basename,toolid,toolmode,parser_version,runid,start,duration,exit_code,findings,infos,errors,fails
mytests/RSD/src/00_BasicCall_ree1.sol,00_BasicCall_ree1.sol,ccc,solidity,2025/09/19,20251202_0939,1764668391.607217,66.22645282745361,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicCall_safe1.sol,00_BasicCall_safe1.sol,ccc,solidity,2025/09/19,20251202_0939,1764669882.3839107,63.999691009521484,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicConst_ree1.sol,00_BasicConst_ree1.sol,ccc,solidity,2025/09/19,20251202_0939,1764669610.7552576,65.54476308822632,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicConst_safe1.sol,00_BasicConst_safe1.sol,ccc,solidity,2025/09/19,20251202_0939,1764669454.9264038,51.99309325218201,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicCross_ree1.sol,00_BasicCross_ree1.sol,ccc,solidity,2025/09/19,20251202_0939,1764670377.6503687,60.47153329849243,0,"{Message_padding_vulnerability_found_at_ether_transfer,Result_of_expression_can_be_over_or_under_flown_by_external_entity}","{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicEmit_ree1.sol,00_BasicEmit_ree1.sol,ccc,solidity,2025/09/19,20251202_0939,1764669378.6080651,60.75354623794556,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicEmit_safe1.sol,00_BasicEmit_safe1.sol,ccc,solidity,2025/09/19,20251202_0939,1764670843.0486066,72.8437774181366,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicError_ree1.sol,00_BasicError_ree1.sol,ccc,solidity,2025/09/19,20251202_0939,1764670405.2685618,56.82739853858948,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicError_safe1.sol,00_BasicError_safe1.sol,ccc,solidity,2025/09/19,20251202_0939,1764668712.8064039,61.71553111076355,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicFold_ree1.sol,00_BasicFold_ree1.sol,ccc,solidity,2025/09/19,20251202_0939,1764669307.8987792,61.4935986995697,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
mytests/RSD/src/00_BasicFold_ree2.sol,00_BasicFold_ree2.sol,ccc,solidity,2025/09/19,20251202_0939,1764668573.5669656,67.25911903381348,0,{},"{Could not resolve callee of unsupported type class de.fraunhofer.aisec.cpg.frontends.solidity.nodes.SpecifiedExpression,Parsing of type class SolidityParser$PragmaDirectiveContext is not supported (yet)}",{},{}
